Index,Date,Time,Counter,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
6754,44677.6927,6753.568248,78261380,0.688764,0.703686,43.646291,23.805511,-0.31194,-0.296834,61.72957,0.582036,0.00582036,0,-0.304427,0.00952,300,66.0211,0,0,0,0,0,0
6755,44677.69271,6754.568248,78261381,0.688897,0.704305,43.750091,23.806497,-0.31171,-0.296341,61.883216,0.582705,0.00582705,0,-0.303943,0.01126,300,66.0207,0,0,0,0,0,0
6756,44677.69272,6755.568248,78261382,0.689086,0.704519,43.781613,23.806497,-0.311555,-0.296209,61.942104,0.582832,0.00582832,0,-0.303751,0.01178,300,66.0206,0,0,0,0,0,0
6757,44677.69273,6756.568248,78261383,0.68911,0.704542,43.795259,23.806497,-0.311533,-0.296176,61.952286,0.582844,0.00582844,0,-0.303794,0.01132,300,66.0206,0,0,0,0,0,0
6758,44677.69274,6757.568248,78261384,0.688997,0.704362,43.759794,23.805511,-0.311582,-0.296209,61.91549,0.582774,0.00582774,0,-0.303895,0.01077,300,66.0206,0,0,0,0,0,0
6759,44677.69276,6758.568248,78261385,0.689079,0.704022,43.70142,23.804524,-0.311639,-0.296801,61.834729,0.582399,0.00582399,0,-0.30426,0.0101,300,66.0206,0,0,0,0,0,0
6760,44677.69277,6759.568248,78261386,0.688599,0.703405,43.619281,23.805511,-0.312196,-0.297425,61.710718,0.581521,0.00581521,0,-0.304793,0.00926,300,66.0206,0,0,0,0,0,0
6761,44677.69278,6760.568248,78261387,0.688092,0.70287,43.542561,23.803538,-0.31269,-0.29782,61.609904,0.580736,0.00580736,0,-0.305336,0.00912,300,66.0204,0,0,0,0,0,0
6762,44677.69279,6761.568248,78261388,0.687602,0.702371,43.478322,23.805511,-0.313119,-0.29851,61.51604,0.58022,0.0058022,0,-0.305789,0.00946,300,66.0203,0,0,0,0,0,0
6763,44677.6928,6762.568248,78261389,0.687187,0.701894,43.417526,23.804524,-0.313569,-0.298707,61.426907,0.579615,0.00579615,0,-0.306258,0.00955,300,66.0202,0,0,0,0,0,0
6764,44677.69281,6763.568248,78261390,0.686786,0.70144,43.361097,23.803538,-0.313907,-0.299365,61.354591,0.578946,0.00578946,0,-0.306538,0.00805,300,66.02,0,0,0,0,0,0
6765,44677.69282,6764.568248,78261391,0.686411,0.701018,43.305954,23.803538,-0.314274,-0.299759,61.275788,0.578391,0.00578391,0,-0.30695,0.00805,300,66.0198,0,0,0,0,0,0
6766,44677.69284,6765.568248,78261392,0.68608,0.700612,43.262573,23.802552,-0.314673,-0.300088,61.204026,0.577813,0.00577813,0,-0.307405,0.00541,300,66.0197,0,0,0,0,0,0
6767,44677.69285,6766.568248,78261393,0.685797,0.700264,43.222366,23.802552,-0.314971,-0.300285,61.146701,0.577353,0.00577353,0,-0.307705,0.00541,300,66.0195,0,0,0,0,0,0
6768,44677.69286,6767.568248,78261394,0.685544,0.699922,43.172809,23.802552,-0.315314,-0.300942,61.081575,0.576897,0.00576897,0,-0.308101,0.00541,300,66.0194,0,0,0,0,0,0
6769,44677.69287,6768.568248,78261395,0.685214,0.699551,43.129963,23.801566,-0.315616,-0.301337,61.020566,0.576301,0.00576301,0,-0.308441,0.00541,300,66.0194,0,0,0,0,0,0
6770,44677.69288,6769.568248,78261396,0.684901,0.699191,43.083459,23.801566,-0.315958,-0.301633,60.954453,0.575879,0.00575879,0,-0.308736,0.00735,300,66.0193,0,0,0,0,0,0
6771,44677.69289,6770.568248,78261397,0.684512,0.698845,43.049255,23.80058,-0.316255,-0.301731,60.906651,0.575434,0.00575434,0,-0.309048,0.00735,300,66.0192,0,0,0,0,0,0
6772,44677.69291,6771.568248,78261398,0.684105,0.698401,42.978219,23.801566,-0.316689,-0.30252,60.81007,0.574772,0.00574772,0,-0.309573,0.00686,300,66.0192,0,0,0,0,0,0
6773,44677.69292,6772.568248,78261399,0.683646,0.6979,42.9095,23.80058,-0.317161,-0.302783,60.7129,0.574021,0.00574021,0,-0.310053,0.00686,300,66.019,0,0,0,0,0,0
6774,44677.69293,6773.568248,78261400,0.683158,0.697297,42.828398,23.80058,-0.317677,-0.303638,60.597821,0.573178,0.00573178,0,-0.310726,0.00666,300,66.0189,0,0,0,0,0,0
6775,44677.69294,6774.568248,78261401,0.682636,0.69678,42.76204,23.799594,-0.318156,-0.304065,60.503102,0.572549,0.00572549,0,-0.311067,0.00642,300,66.0188,0,0,0,0,0,0
6776,44677.69295,6775.568248,78261402,0.682229,0.696285,42.702486,23.798608,-0.318569,-0.304591,60.416968,0.571889,0.00571889,0,-0.311551,0.00625,300,66.0186,0,0,0,0,0,0
6777,44677.69296,6776.568248,78261403,0.681728,0.695777,42.639142,23.798608,-0.319062,-0.304985,60.330919,0.571176,0.00571176,0,-0.312043,0.00625,300,66.0185,0,0,0,0,0,0
6778,44677.69298,6777.568248,78261404,0.681331,0.695326,42.585482,23.796636,-0.31943,-0.30561,60.25419,0.570598,0.00570598,0,-0.312433,0.00648,300,66.0184,0,0,0,0,0,0
6779,44677.69299,6778.568248,78261405,0.680851,0.694882,42.529279,23.798608,-0.319831,-0.305939,60.171544,0.570052,0.00570052,0,-0.312887,0.00648,300,66.0182,0,0,0,0,0,0
6780,44677.693,6779.568248,78261406,0.680463,0.694441,42.471215,23.797622,-0.320227,-0.306497,60.091057,0.569423,0.00569423,0,-0.31328,0.007,300,66.0181,0,0,0,0,0,0
6781,44677.69301,6780.568248,78261407,0.680008,0.693979,42.410789,23.797622,-0.320675,-0.306563,60.014748,0.568829,0.00568829,0,-0.313684,0.007,300,66.0181,0,0,0,0,0,0
6782,44677.69302,6781.568248,78261408,0.679704,0.693582,42.360488,23.796636,-0.321048,-0.307352,59.93692,0.568366,0.00568366,0,-0.313992,0.00697,300,66.018,0,0,0,0,0,0
6783,44677.69303,6782.568248,78261409,0.6793,0.693142,42.305455,23.794663,-0.321436,-0.307713,59.855705,0.567707,0.00567707,0,-0.314424,0.00692,300,66.0179,0,0,0,0,0,0
6784,44677.69304,6783.568248,78261410,0.678893,0.69267,42.244145,23.795649,-0.321838,-0.308207,59.767272,0.567024,0.00567024,0,-0.315001,0.00692,300,66.0178,0,0,0,0,0,0
6785,44677.69306,6784.568248,78261411,0.678484,0.692235,42.195609,23.793677,-0.322262,-0.308568,59.697134,0.566421,0.00566421,0,-0.315355,0.00683,300,66.0176,0,0,0,0,0,0
6786,44677.69307,6785.568248,78261412,0.678031,0.6917,42.123689,23.794663,-0.322728,-0.309226,59.600255,0.565619,0.00565619,0,-0.315835,0.0066,300,66.0175,0,0,0,0,0,0
6787,44677.69308,6786.568248,78261413,0.677571,0.691125,42.040362,23.793677,-0.323241,-0.309456,59.482124,0.564914,0.00564914,0,-0.316479,0.00657,300,66.0174,0,0,0,0,0,0
6788,44677.69309,6787.568248,78261414,0.677136,0.690632,41.978169,23.792691,-0.323732,-0.310244,59.390377,0.564199,0.00564199,0,-0.316913,0.00654,300,66.0173,0,0,0,0,0,0
6789,44677.6931,6788.568248,78261415,0.676742,0.690197,41.920733,23.791705,-0.324115,-0.310639,59.314877,0.563643,0.00563643,0,-0.317264,0.0066,300,66.0171,0,0,0,0,0,0
6790,44677.69311,6789.568248,78261416,0.676305,0.689805,41.872236,23.792691,-0.324492,-0.311066,59.247266,0.563114,0.00563114,0,-0.317644,0.00686,300,66.017,0,0,0,0,0,0
6791,44677.69313,6790.568248,78261417,0.675984,0.689469,41.829377,23.792691,-0.324786,-0.311099,59.180159,0.562631,0.00562631,0,-0.31801,0.00695,300,66.0169,0,0,0,0,0,0
6792,44677.69314,6791.568248,78261418,0.675684,0.689121,41.779881,23.791705,-0.325134,-0.311756,59.117158,0.562087,0.00562087,0,-0.318348,0.00642,300,66.0169,0,0,0,0,0,0
6793,44677.69315,6792.568248,78261419,0.675255,0.688669,41.691347,23.791705,-0.325766,-0.312315,59.010109,0.561553,0.00561553,0,-0.318873,0.00657,300,66.0168,0,0,0,0,0,0
6794,44677.69316,6793.568248,78261420,0.672854,0.686257,41.266187,23.786774,-0.328441,-0.315076,58.427748,0.557497,0.00557497,0,-0.321604,0.00668,300,66.0166,0,0,0,0,0,0
6795,44677.69317,6794.568248,78261421,0.670865,0.68426,41.020675,23.785788,-0.330157,-0.316687,58.064808,0.555128,0.00555128,0,-0.323394,0.00793,300,66.0162,0,0,0,0,0,0
6796,44677.69318,6795.568248,78261422,0.669743,0.683131,40.902036,23.784802,-0.331081,-0.317706,57.874031,0.553645,0.00553645,0,-0.3243,0.01007,300,66.0158,0,0,0,0,0,0
6797,44677.69319,6796.568248,78261423,0.669072,0.682473,40.821562,23.785788,-0.331705,-0.318298,57.763993,0.552687,0.00552687,0,-0.324971,0.0112,300,66.0155,0,0,0,0,0,0
6798,44677.69321,6797.568248,78261424,0.668489,0.681943,40.764831,23.784802,-0.332202,-0.318856,57.674163,0.551984,0.00551984,0,-0.325439,0.01164,300,66.0153,0,0,0,0,0,0
6799,44677.69322,6798.568248,78261425,0.66799,0.681437,40.702461,23.783816,-0.332684,-0.319382,57.59015,0.551381,0.00551381,0,-0.325885,0.01181,300,66.0152,0,0,0,0,0,0
6800,44677.69323,6799.568248,78261426,0.667628,0.681011,40.65269,23.783816,-0.333136,-0.319645,57.514967,0.550624,0.00550624,0,-0.326415,0.01187,300,66.015,0,0,0,0,0,0
6801,44677.69324,6800.568248,78261427,0.667188,0.6806,40.592578,23.78283,-0.333554,-0.320204,57.429885,0.550058,0.00550058,0,-0.326812,0.01227,300,66.0148,0,0,0,0,0,0
6802,44677.69325,6801.568248,78261428,0.66673,0.680202,40.544397,23.78283,-0.333962,-0.320401,57.359644,0.549373,0.00549373,0,-0.327193,0.01294,300,66.0147,0,0,0,0,0,0
6803,44677.69326,6802.568248,78261429,0.666341,0.679778,40.501294,23.779872,-0.334332,-0.32096,57.298218,0.548964,0.00548964,0,-0.327577,0.01285,300,66.0146,0,0,0,0,0,0
6804,44677.69328,6803.568248,78261430,0.665995,0.679416,40.445946,23.78283,-0.334694,-0.321124,57.222224,0.548307,0.00548307,0,-0.328038,0.01274,300,66.0145,0,0,0,0,0,0
6805,44677.69329,6804.568248,78261431,0.665662,0.679042,40.395829,23.779872,-0.335086,-0.321683,57.151437,0.547799,0.00547799,0,-0.328424,0.01135,300,66.0144,0,0,0,0,0,0
6806,44677.6933,6805.568248,78261432,0.665289,0.678661,40.34929,23.779872,-0.335451,-0.322078,57.085861,0.547374,0.00547374,0,-0.328699,0.00923,300,66.0143,0,0,0,0,0,0
6807,44677.69331,6806.568248,78261433,0.664943,0.678309,40.29678,23.780858,-0.335818,-0.322341,57.015036,0.546796,0.00546796,0,-0.329095,0.00799,300,66.0142,0,0,0,0,0,0
6808,44677.69332,6807.568248,78261434,0.664614,0.677958,40.254022,23.778886,-0.336191,-0.322801,56.953289,0.546225,0.00546225,0,-0.32952,0.00758,300,66.0141,0,0,0,0,0,0
6809,44677.69333,6808.568248,78261435,0.664217,0.677542,40.194743,23.778886,-0.336606,-0.32336,56.868371,0.545627,0.00545627,0,-0.329838,0.00735,300,66.014,0,0,0,0,0,0
6810,44677.69335,6809.568248,78261436,0.66386,0.677146,40.141777,23.778886,-0.336989,-0.323721,56.796805,0.545034,0.00545034,0,-0.330289,0.00712,300,66.0138,0,0,0,0,0,0
6811,44677.69336,6810.568248,78261437,0.663454,0.67679,40.096811,23.777899,-0.337349,-0.324083,56.726491,0.544648,0.00544648,0,-0.330599,0.00668,300,66.0138,0,0,0,0,0,0
6812,44677.69337,6811.568248,78261438,0.663047,0.676393,40.047213,23.778886,-0.3377,-0.324181,56.665782,0.544031,0.00544031,0,-0.331049,0.00622,300,66.0137,0,0,0,0,0,0
6813,44677.69338,6812.568248,78261439,0.662719,0.676043,40.000204,23.776913,-0.338037,-0.324773,56.597724,0.54359,0.0054359,0,-0.331298,0.00608,300,66.0136,0,0,0,0,0,0
6814,44677.69339,6813.568248,78261440,0.662367,0.675681,39.95031,23.776913,-0.338417,-0.325135,56.52365,0.543155,0.00543155,0,-0.331641,0.00605,300,66.0135,0,0,0,0,0,0
6815,44677.6934,6814.568248,78261441,0.661997,0.675299,39.896049,23.776913,-0.338845,-0.325529,56.442235,0.542528,0.00542528,0,-0.332082,0.00616,300,66.0134,0,0,0,0,0,0
6816,44677.69341,6815.568248,78261442,0.6616,0.674909,39.843009,23.775927,-0.339208,-0.325956,56.3755,0.541953,0.00541953,0,-0.332487,0.00634,300,66.0133,0,0,0,0,0,0
6817,44677.69343,6816.568248,78261443,0.66121,0.674514,39.78147,23.776913,-0.339654,-0.326153,56.283164,0.541291,0.00541291,0,-0.332948,0.00642,300,66.0131,0,0,0,0,0,0
6818,44677.69344,6817.568248,78261444,0.660667,0.673978,39.701462,23.776913,-0.340174,-0.326942,56.17545,0.540545,0.00540545,0,-0.33347,0.00625,300,66.013,0,0,0,0,0,0
6819,44677.69345,6818.568248,78261445,0.660134,0.67348,39.637466,23.775927,-0.340646,-0.327468,56.085436,0.539951,0.00539951,0,-0.333886,0.00619,300,66.0129,0,0,0,0,0,0
6820,44677.69346,6819.568248,78261446,0.659692,0.673033,39.579274,23.774941,-0.341113,-0.327633,55.998608,0.539196,0.00539196,0,-0.334478,0.00628,300,66.0128,0,0,0,0,0,0
6821,44677.69347,6820.568248,78261447,0.659247,0.672623,39.524115,23.775927,-0.341506,-0.328126,55.927635,0.538752,0.00538752,0,-0.334725,0.00625,300,66.0127,0,0,0,0,0,0
6822,44677.69348,6821.568248,78261448,0.658807,0.672247,39.46779,23.772969,-0.341944,-0.328553,55.852221,0.53813,0.0053813,0,-0.335161,0.00616,300,66.0127,0,0,0,0,0,0
6823,44677.6935,6822.568248,78261449,0.658434,0.671867,39.418315,23.772969,-0.342266,-0.329013,55.769945,0.537505,0.00537505,0,-0.335604,0.00602,300,66.0126,0,0,0,0,0,0
6824,44677.69351,6823.568248,78261450,0.658054,0.671491,39.369823,23.773955,-0.342659,-0.329309,55.701677,0.537006,0.00537006,0,-0.335904,0.00602,300,66.0125,0,0,0,0,0,0
6825,44677.69352,6824.568248,78261451,0.657676,0.671124,39.314773,23.773955,-0.343024,-0.329473,55.629555,0.536404,0.00536404,0,-0.336385,0.00608,300,66.0124,0,0,0,0,0,0
6826,44677.69353,6825.568248,78261452,0.657344,0.67074,39.261497,23.773955,-0.343424,-0.329934,55.553622,0.535848,0.00535848,0,-0.336758,0.00602,300,66.0123,0,0,0,0,0,0
6827,44677.69354,6826.568248,78261453,0.656949,0.67034,39.217639,23.772969,-0.343825,-0.330427,55.483898,0.53532,0.0053532,0,-0.337038,0.00608,300,66.0121,0,0,0,0,0,0
6828,44677.69355,6827.568248,78261454,0.656594,0.66998,39.165054,23.771983,-0.344194,-0.330788,55.413856,0.534778,0.00534778,0,-0.337507,0.00625,300,66.012,0,0,0,0,0,0
6829,44677.69357,6828.568248,78261455,0.656155,0.669597,39.113523,23.770997,-0.344567,-0.331117,55.337732,0.534308,0.00534308,0,-0.337862,0.00582,300,66.012,0,0,0,0,0,0
6830,44677.69358,6829.568248,78261456,0.65574,0.669179,39.058141,23.770997,-0.344957,-0.331708,55.263472,0.533765,0.00533765,0,-0.338183,0.00544,300,66.0119,0,0,0,0,0,0
6831,44677.69359,6830.568248,78261457,0.655302,0.66875,38.997395,23.769024,-0.345431,-0.332136,55.176904,0.533167,0.00533167,0,-0.338558,0.00541,300,66.0118,0,0,0,0,0,0
6832,44677.6936,6831.568248,78261458,0.654899,0.668354,38.946911,23.770011,-0.345805,-0.332432,55.102585,0.532571,0.00532571,0,-0.339052,0.00584,300,66.0117,0,0,0,0,0,0
6833,44677.69361,6832.568248,78261459,0.654535,0.667981,38.896224,23.768038,-0.346174,-0.332793,55.029039,0.532024,0.00532024,0,-0.339392,0.0059,300,66.0116,0,0,0,0,0,0
6834,44677.69362,6833.568248,78261460,0.654199,0.667645,38.845317,23.769024,-0.346566,-0.33299,54.959334,0.531486,0.00531486,0,-0.339812,0.00582,300,66.0116,0,0,0,0,0,0
6835,44677.69363,6834.568248,78261461,0.653772,0.667209,38.780446,23.768038,-0.347001,-0.333549,54.875628,0.53089,0.0053089,0,-0.340229,0.00558,300,66.0114,0,0,0,0,0,0
6836,44677.69365,6835.568248,78261462,0.65335,0.666745,38.718999,23.768038,-0.347466,-0.334141,54.791385,0.530238,0.00530238,0,-0.340759,0.00558,300,66.0113,0,0,0,0,0,0
6837,44677.69366,6836.568248,78261463,0.652867,0.66623,38.652303,23.767052,-0.34795,-0.334437,54.687011,0.529671,0.00529671,0,-0.341136,0.00547,300,66.0112,0,0,0,0,0,0
6838,44677.69367,6837.568248,78261464,0.652498,0.665805,38.596019,23.767052,-0.348368,-0.334831,54.601557,0.528969,0.00528969,0,-0.341588,0.00544,300,66.0111,0,0,0,0,0,0
6839,44677.69368,6838.568248,78261465,0.65195,0.665357,38.534811,23.767052,-0.348805,-0.335554,54.522214,0.528244,0.00528244,0,-0.342081,0.00584,300,66.0109,0,0,0,0,0,0
6840,44677.69369,6839.568248,78261466,0.651501,0.664934,38.479006,23.768038,-0.349236,-0.335686,54.443428,0.527632,0.00527632,0,-0.342486,0.00628,300,66.0109,0,0,0,0,0,0
6841,44677.6937,6840.568248,78261467,0.651205,0.664555,38.423701,23.767052,-0.349604,-0.336047,54.365609,0.527073,0.00527073,0,-0.342901,0.00622,300,66.0108,0,0,0,0,0,0
6842,44677.69372,6841.568248,78261468,0.65081,0.664171,38.375305,23.766066,-0.350008,-0.336705,54.289785,0.526609,0.00526609,0,-0.343224,0.00573,300,66.0108,0,0,0,0,0,0
6843,44677.69373,6842.568248,78261469,0.645608,0.659002,37.604461,23.761136,-0.355511,-0.342095,53.113247,0.518559,0.00518559,0,-0.348708,0.00599,300,66.0106,0,0,0,0,0,0
6844,44677.69374,6843.568248,78261470,0.648007,0.661369,38.095232,23.761136,-0.352635,-0.339104,53.89831,0.522717,0.00522717,0,-0.345948,0.00848,300,66.0101,0,0,0,0,0,0
6845,44677.69375,6844.568248,78261471,0.6464,0.659727,37.677074,23.760149,-0.354819,-0.341438,53.346883,0.519817,0.00519817,0,-0.347992,0.00891,300,66.0099,0,0,0,0,0,0
6846,44677.69376,6845.568248,78261472,0.644397,0.657765,37.420286,23.758177,-0.356581,-0.342917,52.957695,0.517225,0.00517225,0,-0.349748,0.00975,300,66.0097,0,0,0,0,0,0
6847,44677.69377,6846.568248,78261473,0.644029,0.657427,37.444147,23.760149,-0.356619,-0.343213,52.96521,0.516981,0.00516981,0,-0.349965,0.01074,300,66.0094,0,0,0,0,0,0
6848,44677.69379,6847.568248,78261474,0.643888,0.657272,37.42311,23.760149,-0.356806,-0.343279,52.950581,0.516835,0.00516835,0,-0.350068,0.01117,300,66.0092,0,0,0,0,0,0
6849,44677.6938,6848.568248,78261475,0.643661,0.657027,37.395427,23.759163,-0.357094,-0.343607,52.903425,0.516486,0.00516486,0,-0.35022,0.01135,300,66.0091,0,0,0,0,0,0
6850,44677.69381,6849.568248,78261476,0.643371,0.65672,37.351778,23.760149,-0.357375,-0.34387,52.848446,0.515948,0.00515948,0,-0.350688,0.01146,300,66.0089,0,0,0,0,0,0
6851,44677.69382,6850.568248,78261477,0.642977,0.656356,37.312863,23.758177,-0.357737,-0.344429,52.788736,0.515347,0.00515347,0,-0.351109,0.01169,300,66.0088,0,0,0,0,0,0
6852,44677.69383,6851.568248,78261478,0.642599,0.655982,37.259739,23.758177,-0.35813,-0.344791,52.718745,0.51496,0.0051496,0,-0.351424,0.01184,300,66.0088,0,0,0,0,0,0
6853,44677.69384,6852.568248,78261479,0.642159,0.655542,37.209017,23.759163,-0.358562,-0.345284,52.644835,0.514403,0.00514403,0,-0.351795,0.01175,300,66.0087,0,0,0,0,0,0
6854,44677.69385,6853.568248,78261480,0.641806,0.655168,37.15945,23.756205,-0.358946,-0.345678,52.574444,0.513822,0.00513822,0,-0.352204,0.00949,300,66.0085,0,0,0,0,0,0
6855,44677.69387,6854.568248,78261481,0.641433,0.654767,37.110512,23.757191,-0.35932,-0.346073,52.49887,0.513213,0.00513213,0,-0.352603,0.0092,300,66.0084,0,0,0,0,0,0
6856,44677.69388,6855.568248,78261482,0.64109,0.654342,37.055475,23.758177,-0.359711,-0.346303,52.419153,0.512616,0.00512616,0,-0.353021,0.00834,300,66.0083,0,0,0,0,0,0
6857,44677.69389,6856.568248,78261483,0.640664,0.653897,36.994783,23.756205,-0.360166,-0.347026,52.337346,0.512048,0.00512048,0,-0.353418,0.00732,300,66.0082,0,0,0,0,0,0
6858,44677.6939,6857.568248,78261484,0.640244,0.65344,36.940388,23.756205,-0.3606,-0.347355,52.263443,0.51127,0.0051127,0,-0.353876,0.00695,300,66.0081,0,0,0,0,0,0
6859,44677.69391,6858.568248,78261485,0.639771,0.653011,36.889161,23.756205,-0.360977,-0.347782,52.190699,0.51072,0.0051072,0,-0.354237,0.00677,300,66.0079,0,0,0,0,0,0
6860,44677.69392,6859.568248,78261486,0.639471,0.652656,36.838809,23.756205,-0.361361,-0.34788,52.120335,0.510188,0.00510188,0,-0.354773,0.00645,300,66.0079,0,0,0,0,0,0
6861,44677.69394,6860.568248,78261487,0.639102,0.652257,36.789425,23.756205,-0.361718,-0.348571,52.048019,0.509628,0.00509628,0,-0.355153,0.00613,300,66.0078,0,0,0,0,0,0
6862,44677.69395,6861.568248,78261488,0.638744,0.651905,36.744873,23.756205,-0.362078,-0.348899,51.985671,0.509091,0.00509091,0,-0.355488,0.0064,300,66.0077,0,0,0,0,0,0
6863,44677.69396,6862.568248,78261489,0.63834,0.651482,36.694272,23.755219,-0.36248,-0.349392,51.90924,0.508634,0.00508634,0,-0.355928,0.00657,300,66.0076,0,0,0,0,0,0
6864,44677.69397,6863.568248,78261490,0.637916,0.65107,36.633127,23.754233,-0.362888,-0.34959,51.831217,0.507927,0.00507927,0,-0.356315,0.00637,300,66.0075,0,0,0,0,0,0
6865,44677.69398,6864.568248,78261491,0.637434,0.65061,36.5783,23.753247,-0.363328,-0.350247,51.756112,0.507409,0.00507409,0,-0.356666,0.00611,300,66.0074,0,0,0,0,0,0
6866,44677.69399,6865.568248,78261492,0.636973,0.650162,36.521319,23.754233,-0.363763,-0.350839,51.670374,0.506775,0.00506775,0,-0.35711,0.00611,300,66.0073,0,0,0,0,0,0
6867,44677.69401,6866.568248,78261493,0.636525,0.649692,36.46301,23.752261,-0.36416,-0.351167,51.590256,0.506181,0.00506181,0,-0.357534,0.00634,300,66.0072,0,0,0,0,0,0
6868,44677.69402,6867.568248,78261494,0.636194,0.649286,36.405026,23.753247,-0.364586,-0.351562,51.508764,0.505467,0.00505467,0,-0.358058,0.00613,300,66.007,0,0,0,0,0,0
6869,44677.69403,6868.568248,78261495,0.635807,0.648874,36.352,23.754233,-0.365002,-0.351858,51.429252,0.504957,0.00504957,0,-0.358442,0.00605,300,66.0069,0,0,0,0,0,0
6870,44677.69404,6869.568248,78261496,0.63531,0.648438,36.297793,23.752261,-0.365422,-0.352219,51.359499,0.504194,0.00504194,0,-0.358916,0.00611,300,66.0069,0,0,0,0,0,0
6871,44677.69405,6870.568248,78261497,0.634852,0.647917,36.224426,23.752261,-0.365918,-0.35291,51.256089,0.503485,0.00503485,0,-0.359386,0.00634,300,66.0067,0,0,0,0,0,0
6872,44677.69406,6871.568248,78261498,0.634309,0.647398,36.15629,23.750288,-0.366429,-0.353468,51.165237,0.502784,0.00502784,0,-0.359815,0.00645,300,66.0066,0,0,0,0,0,0
6873,44677.69407,6872.568248,78261499,0.633855,0.646879,36.086768,23.750288,-0.366943,-0.353896,51.063089,0.502146,0.00502146,0,-0.360474,0.0066,300,66.0065,0,0,0,0,0,0
6874,44677.69409,6873.568248,78261500,0.633364,0.646393,36.021288,23.750288,-0.3674,-0.354389,50.977421,0.501446,0.00501446,0,-0.360822,0.00663,300,66.0064,0,0,0,0,0,0
6875,44677.6941,6874.568248,78261501,0.633008,0.645945,35.970129,23.749302,-0.367826,-0.355013,50.893567,0.500812,0.00500812,0,-0.361284,0.00663,300,66.0063,0,0,0,0,0,0
6876,44677.69411,6875.568248,78261502,0.632574,0.64549,35.911429,23.750288,-0.368253,-0.355342,50.813908,0.500244,0.00500244,0,-0.361681,0.00663,300,66.0062,0,0,0,0,0,0
6877,44677.69412,6876.568248,78261503,0.632211,0.64509,35.858451,23.748316,-0.368647,-0.355671,50.74217,0.499578,0.00499578,0,-0.362256,0.00651,300,66.006,0,0,0,0,0,0
6878,44677.69413,6877.568248,78261504,0.63104,0.643957,35.682411,23.749302,-0.369863,-0.35669,50.492684,0.497888,0.00497888,0,-0.363239,0.00651,300,66.0059,0,0,0,0,0,0
6879,44677.69414,6878.568248,78261505,0.629938,0.642818,35.539186,23.74733,-0.370907,-0.358169,50.28467,0.49635,0.0049635,0,-0.364377,0.00651,300,66.0058,0,0,0,0,0,0
